"('Al', 'Ga', 0)","('Al', 'Ga', 1)","('Al', 'Ga', 2)","('Al', 'Ga', 3)","('In', 'O', 0)","('In', 'O', 1)","('In', 'O', 2)","('In', 'O', 3)","('Al', 'In', 0)","('Al', 'In', 1)","('Al', 'In', 2)","('Al', 'In', 3)","('Al', 'Al', 0)","('Al', 'Al', 1)","('Al', 'Al', 2)","('Al', 'Al', 3)","('Ga', 'Ga', 0)","('Ga', 'Ga', 1)","('Ga', 'Ga', 2)","('Ga', 'Ga', 3)","('Al', 'O', 0)","('Al', 'O', 1)","('Al', 'O', 2)","('Al', 'O', 3)","('Al', 'O', 4)","('In', 'Ga', 0)","('In', 'Ga', 1)","('In', 'Ga', 2)","('In', 'Ga', 3)","('O', 'O', 0)","('O', 'O', 1)","('O', 'O', 2)","('In', 'In', 0)","('In', 'In', 1)","('In', 'In', 2)","('In', 'In', 3)","('In', 'In', 4)","('Ga', 'O', 0)","('Ga', 'O', 1)","('Ga', 'O', 2)","('Ga', 'O', 3)","('Ga', 'O', 4)",5,"Bond_('Al', 'O')_mean","Bond_('Al', 'O')_std","Bond_('Ga', 'O')_mean","Bond_('Ga', 'O')_std","Bond_('In', 'O')_mean","Bond_('In', 'O')_std",IonChar_mean,IonChar_std,val_mean,val_std,grp_mean,grp_std,period_mean,period_std,p_mean,p_std,Norm0,Norm2,Norm3,Norm5,Norm7,Norm10
0.0,0.0,0.0,0.0,94.0,28.0,107.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,0.0,280.0,114.0,324.0,0.0,176.0,0.0,44.0,88.0,14.0,0.0,17.0,13.0,6.0,1095,,,2.05084894108,0.0170199770619,2.18466212576,0.126964436427,0.496314814815,0.00436664153544,0.0,2.44948974278,4.8,1.46969384567,2.1625,1.43565098475,2.8,1.46969384567,3.0,0.702006054105,0.641253646242,0.609363028948,0.602487399647,0.600387664303
7.0,3.0,4.0,1.0,57.0,13.0,77.0,106.0,16.0,0.0,4.0,13.0,4.0,0.0,2.0,0.0,16.0,0.0,8.0,2.0,16.0,6.0,16.0,18.0,17.0,32.0,0.0,6.0,12.0,280.0,198.0,264.0,22.0,44.0,0.0,20.0,46.0,35.0,9.0,31.0,39.0,35.0,1096,2.12819580249,0.107754787767,2.11970940624,0.113130355657,2.0477281652,0.110899153002,0.504009259259,0.0269070744416,0.0,2.44948974278,4.8,1.46969384567,1.9375,1.24843652221,2.8,1.46969384567,4.0,0.650720754241,0.610412160983,0.600698524952,0.600060631879,0.600001866317
22.0,7.0,7.0,12.0,38.0,0.0,40.0,71.0,32.0,0.0,7.0,26.0,32.0,0.0,14.0,20.0,8.0,0.0,2.0,2.0,51.0,0.0,74.0,84.0,58.0,11.0,0.0,3.0,5.0,284.0,112.0,364.0,10.0,10.0,4.0,4.0,12.0,27.0,0.0,28.0,39.0,18.0,1097,1.95236675954,0.092819016196,2.00379552991,0.0950243011872,2.00435150874,0.0963617463025,0.525310344828,0.0372381464114,0.0,2.44948974278,4.8,1.46969384567,1.725,1.04851084878,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395
6.0,1.0,7.0,0.0,64.0,0.0,105.0,141.0,30.0,1.0,11.0,20.0,10.0,0.0,6.0,6.0,4.0,2.0,4.0,2.0,32.0,0.0,33.0,47.0,32.0,19.0,1.0,9.0,11.0,340.0,128.0,580.0,26.0,82.0,12.0,30.0,58.0,23.0,0.0,30.0,41.0,17.0,1098,2.15678873392,0.16173808095,2.12955386709,0.177589515911,2.08267471484,0.126546124705,0.515344262295,0.0331194486203,0.0,2.44948974278,4.8,1.46969384567,1.9625,1.2888342601,2.8,1.46969384567,4.0,0.658834197655,0.614938908158,0.601508820307,0.600186842038,0.600009462816
4.0,0.0,2.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,38.0,14.0,28.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,8.0,8.0,4.0,1099,1.9823466876,0.0817382421657,1.9223129208,0.0828682571243,2.00531782296,0.0627894323279,0.520909090909,0.0386263088521,0.0,2.44948974278,4.8,1.46969384567,1.7,0.953939201417,2.8,1.46969384567,4.0,0.65192024052,0.610464574873,0.600610254283,0.600044416743,0.600001073318
46.0,13.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,22.0,32.0,24.0,0.0,8.0,14.0,67.0,12.0,91.0,95.0,46.0,0.0,0.0,0.0,0.0,280.0,198.0,408.0,0.0,0.0,0.0,0.0,0.0,41.0,16.0,33.0,67.0,36.0,1100,1.92022123746,0.105904170018,1.99783674207,0.0972189517641,,,0.53587037037,0.0397941677731,0.0,2.44948974278,4.8,1.46969384567,1.55,0.739932429347,2.8,1.46969384567,3.0,0.667083203206,0.617100579278,0.601615505414,0.600191932328,0.600009519758
19.0,7.0,8.0,8.0,39.0,12.0,34.0,81.0,29.0,0.0,8.0,15.0,16.0,0.0,6.0,6.0,10.0,0.0,4.0,6.0,38.0,8.0,51.0,43.0,33.0,20.0,0.0,5.0,10.0,280.0,198.0,264.0,8.0,12.0,0.0,6.0,18.0,31.0,8.0,39.0,53.0,24.0,1101,1.99875274222,0.107401463461,2.03770035843,0.110401851755,2.06248361639,0.112089475668,0.518546296296,0.036076663294,0.0,2.44948974278,4.8,1.46969384567,1.7875,1.10333301863,2.8,1.46969384567,4.0,0.643476883812,0.606773646838,0.600220681263,0.600008774736,0.600000084413
0.0,0.0,0.0,0.0,30.0,0.0,31.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,11.0,90.0,28.0,98.0,16.0,10.0,0.0,2.0,16.0,14.0,0.0,15.0,9.0,13.0,1102,,,2.07343923568,0.0973263801907,2.12491305937,0.129139895785,0.493863636364,0.0060550163617,0.0,2.44948974278,4.8,1.46969384567,2.075,1.34884209602,2.8,1.46969384567,3.0,0.671751442127,0.620365722486,0.602454042766,0.600364979371,0.60002454987
7.0,2.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.0,0.0,114.0,192.0,0.0,0.0,0.0,0.0,132.0,0.0,226.0,162.0,246.0,0.0,0.0,0.0,0.0,360.0,198.0,684.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,12.0,9.0,1103,1.94591693355,0.0338284070414,1.97422592041,0.0237028019906,,,0.563434782609,0.0167223518394,0.0,2.44948974278,4.8,1.46969384567,1.425,0.542563360355,2.8,1.46969384567,3.0,0.707990112925,0.645331440337,0.611030973092,0.603143271607,0.600543476214
3.0,3.0,4.0,4.0,16.0,0.0,25.0,34.0,23.0,0.0,18.0,23.0,136.0,0.0,78.0,114.0,0.0,0.0,0.0,0.0,119.0,0.0,164.0,178.0,132.0,1.0,0.0,0.0,0.0,360.0,198.0,648.0,2.0,2.0,2.0,2.0,6.0,3.0,0.0,6.0,5.0,5.0,1104,1.98593054703,0.033850713929,1.99056185677,0.0410909253632,2.00650194218,0.0339390402784,0.557217391304,0.0245453555719,0.0,2.44948974278,4.8,1.46969384567,1.5375,0.805353183392,2.8,1.46969384567,4.0,0.685337508094,0.630442469674,0.60549541792,0.60116586896,0.600130331032
7.0,0.0,2.0,0.0,5.0,0.0,1.0,3.0,4.0,0.0,1.0,0.0,36.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,29.0,0.0,34.0,21.0,24.0,1.0,0.0,0.0,0.0,76.0,42.0,58.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,2.0,8.0,1105,1.98695143037,0.0572144738315,1.97273407808,0.0589440423763,1.98452031737,0.0577563115178,0.546075,0.0341448294036,0.0,2.44948974278,4.8,1.46969384567,1.53333333333,0.763034876151,2.8,1.46969384567,4.0,0.674948557711,0.624310350405,0.603706029868,0.600667429473,0.600058568034
27.0,6.0,20.0,6.0,23.0,7.0,21.0,52.0,25.0,0.0,4.0,13.0,36.0,0.0,18.0,22.0,10.0,0.0,6.0,8.0,54.0,11.0,73.0,80.0,37.0,11.0,0.0,5.0,4.0,280.0,198.0,264.0,0.0,6.0,2.0,0.0,4.0,31.0,10.0,30.0,49.0,26.0,1106,1.96102957343,0.106851777207,2.00591760406,0.110043024047,2.04352642238,0.0969624129519,0.528768518519,0.0385007471023,0.0,2.44948974278,4.8,1.46969384567,1.6625,0.947941849482,2.8,1.46969384567,4.0,0.650720754241,0.610412160983,0.600698524952,0.600060631879,0.600001866317
9.0,4.0,5.0,6.0,26.0,2.0,46.0,67.0,30.0,6.0,20.0,40.0,88.0,10.0,48.0,48.0,0.0,0.0,0.0,0.0,89.0,1.0,113.0,174.0,86.0,4.0,0.0,1.0,2.0,340.0,136.0,608.0,8.0,8.0,4.0,4.0,18.0,7.0,0.0,12.0,13.0,12.0,1107,2.00376680448,0.157003822676,1.95545196798,0.0916001072708,1.98847744664,0.0987247705903,0.547590163934,0.0319953260158,0.0,2.44948974278,4.8,1.46969384567,1.625,0.94041214369,2.8,1.46969384567,4.0,0.668019460794,0.619552660319,0.602422904206,0.600363829738,0.600024541624
1.0,0.0,1.0,0.0,36.0,0.0,34.0,35.0,10.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,9.0,6.0,5.0,2.0,0.0,0.0,3.0,98.0,28.0,102.0,14.0,18.0,0.0,4.0,30.0,3.0,0.0,4.0,3.0,0.0,1108,2.01491412967,0.0171728161828,2.2010567659,0.0115997282904,2.16580287567,0.0711743088629,0.504954545455,0.0224539473605,0.0,2.44948974278,4.8,1.46969384567,2.05,1.35922772191,2.8,1.46969384567,4.0,0.674536878162,0.624239073962,0.603704926175,0.600667416285,0.600058568019
49.0,15.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,10.0,26.0,54.0,0.0,16.0,30.0,44.0,12.0,53.0,72.0,36.0,0.0,0.0,0.0,0.0,280.0,198.0,264.0,0.0,0.0,0.0,0.0,0.0,64.0,16.0,71.0,90.0,46.0,1109,1.96509011743,0.108185657025,1.9654519629,0.111139189755,,,0.518407407407,0.0402908493051,0.0,2.44948974278,4.8,1.46969384567,1.625,0.827269605389,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
3.0,2.0,5.0,2.0,87.0,0.0,125.0,144.0,31.0,0.0,12.0,39.0,18.0,0.0,6.0,8.0,2.0,0.0,0.0,0.0,39.0,0.0,39.0,37.0,52.0,7.0,0.0,3.0,7.0,336.0,222.0,540.0,56.0,66.0,0.0,32.0,98.0,12.0,0.0,12.0,13.0,8.0,1110,2.12918760846,0.0352155022188,2.13762186297,0.0328876909185,2.13757344357,0.0383428757634,0.516369565217,0.0319805366731,0.0,2.44948974278,4.8,1.46969384567,1.9625,1.29849672699,2.8,1.46969384567,4.0,0.663560471999,0.617223646604,0.601926543361,0.600262926614,0.600015413795
14.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,24.0,10.0,4.0,0.0,0.0,2.0,36.0,0.0,34.0,35.0,23.0,0.0,0.0,0.0,0.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,13.0,9.0,14.0,1111,1.96635654334,0.0465989623268,1.81638456254,0.0170614842689,,,0.552090909091,0.0316269578494,0.0,2.44948974278,4.8,1.46969384567,1.5,0.67082039325,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
33.0,15.0,60.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,46.0,48.0,46.0,0.0,14.0,30.0,85.0,0.0,130.0,122.0,109.0,0.0,0.0,0.0,0.0,360.0,198.0,672.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,89.0,67.0,74.0,1112,1.97810626959,0.0344225773023,1.97858049966,0.0345941212063,,,0.535507246377,0.0398824806943,0.0,2.44948974278,4.8,1.46969384567,1.5625,0.75570745001,2.8,1.46969384567,3.0,0.66544158271,0.615949576325,0.601335025845,0.600139572877,0.600005793127
10.0,5.0,10.0,8.0,39.0,0.0,55.0,68.0,6.0,0.0,2.0,9.0,2.0,0.0,0.0,0.0,74.0,0.0,26.0,48.0,14.0,0.0,18.0,18.0,14.0,34.0,0.0,15.0,31.0,360.0,198.0,552.0,14.0,4.0,0.0,2.0,20.0,85.0,0.0,118.0,109.0,92.0,1113,2.07221611935,0.0350265450492,2.07729761514,0.0361354102044,2.07979143026,0.0366057142954,0.496992753623,0.0242090821312,0.0,2.44948974278,4.8,1.46969384567,1.875,1.13330269566,2.8,1.46969384567,4.0,0.66072876432,0.615434344063,0.601527170501,0.600187407983,0.600009465768
0.0,0.0,0.0,0.0,26.0,0.0,35.0,42.0,23.0,2.0,8.0,6.0,14.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,28.0,0.0,31.0,45.0,11.0,0.0,0.0,0.0,0.0,134.0,48.0,176.0,10.0,20.0,10.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,1114,2.10029494299,0.122452727421,,,2.02778756711,0.152235989871,0.533777777778,0.0344763293283,0.0,2.44948974278,4.8,1.46969384567,1.8,1.16619037897,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
19.0,6.0,11.0,25.0,31.0,0.0,34.0,53.0,13.0,0.0,6.0,13.0,20.0,0.0,4.0,2.0,46.0,0.0,14.0,12.0,31.0,0.0,42.0,47.0,19.0,22.0,0.0,6.0,11.0,284.0,112.0,364.0,4.0,8.0,0.0,2.0,6.0,54.0,0.0,66.0,88.0,39.0,1115,1.98728858892,0.0944953123593,1.98953689151,0.0958917397263,2.00329886486,0.0927943234318,0.510387931034,0.0346056033812,0.0,2.44948974278,4.8,1.46969384567,1.8,1.07703296143,2.8,1.46969384567,4.0,0.648074069841,0.609119934892,0.600523776088,0.600039797097,0.600001018082
0.0,0.0,0.0,0.0,4.0,0.0,8.0,8.0,6.0,0.0,4.0,5.0,38.0,0.0,20.0,18.0,0.0,0.0,0.0,0.0,37.0,0.0,35.0,36.0,17.0,0.0,0.0,0.0,0.0,90.0,28.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116,1.95048474536,0.084184579991,,,1.87769597139,0.0868736527541,0.560268292683,0.0204736885166,0.0,2.44948974278,4.8,1.46969384567,1.5,0.74161984871,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645
2.0,0.0,0.0,0.0,35.0,0.0,52.0,61.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,4.0,0.0,4.0,5.0,2.0,11.0,1.0,7.0,3.0,134.0,46.0,170.0,18.0,46.0,6.0,14.0,14.0,15.0,0.0,10.0,14.0,6.0,1117,2.16954059541,0.139682588621,2.16596252989,0.199075122199,2.12640605895,0.116977709677,0.4995,0.019933918609,0.0,2.44948974278,4.8,1.46969384567,2.05,1.34070876778,2.8,1.46969384567,4.0,0.668019460794,0.619552660319,0.602422904206,0.600363829738,0.600024541624
8.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,12.0,0.0,7.0,8.0,3.0,0.0,0.0,0.0,0.0,38.0,22.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,11.0,8.0,7.0,1118,1.96520113159,0.0760494138581,1.89652425331,0.0781923396719,,,0.529727272727,0.040830227014,0.0,2.44948974278,4.8,1.46969384567,1.6,0.8,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
11.0,3.0,7.0,0.0,5.0,0.0,6.0,6.0,3.0,0.0,1.0,2.0,2.0,0.0,4.0,2.0,18.0,0.0,0.0,18.0,14.0,0.0,11.0,14.0,1.0,5.0,0.0,2.0,2.0,98.0,28.0,118.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,30.0,26.0,9.0,1119,2.01468037513,0.0567838580952,1.9810471272,0.0769452144244,1.99965376753,0.072797100535,0.512568181818,0.0373985887722,0.0,2.44948974278,4.8,1.46969384567,1.725,0.974358763495,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878
8.0,0.0,3.0,3.0,18.0,0.0,13.0,23.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,20.0,0.0,0.0,18.0,8.0,0.0,8.0,12.0,4.0,14.0,0.0,0.0,10.0,132.0,36.0,142.0,4.0,0.0,0.0,0.0,4.0,28.0,0.0,34.0,44.0,13.0,1120,2.02428424293,0.0857892570769,2.05493527909,0.0802138075002,2.11010434878,0.000193464966121,0.501481481481,0.0279435547069,0.0,2.44948974278,4.8,1.46969384567,1.875,1.14427924913,2.8,1.46969384567,4.0,0.654790042685,0.61222047498,0.600934554017,0.600090807722,0.60000330878
0.0,0.0,0.0,0.0,101.0,0.0,124.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,19.0,6.0,336.0,222.0,528.0,74.0,76.0,0.0,34.0,112.0,37.0,0.0,37.0,29.0,41.0,1121,,,2.16918813453,0.0305140685898,2.18644327868,0.0394447275045,0.494514492754,0.00575871803775,0.0,2.44948974278,4.8,1.46969384567,2.1125,1.38738738282,2.8,1.46969384567,3.0,0.682138182482,0.627589258373,0.60453787689,0.600887311192,0.600088075142
8.0,0.0,3.0,0.0,10.0,0.0,12.0,15.0,8.0,0.0,5.0,6.0,12.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,24.0,0.0,21.0,25.0,2.0,1.0,0.0,0.0,5.0,90.0,28.0,116.0,2.0,2.0,0.0,0.0,2.0,7.0,0.0,10.0,6.0,7.0,1122,2.05638211732,0.050634300764,1.89797824672,0.0132762617323,1.98474972203,0.0909814553282,0.536170731707,0.036861575234,0.0,2.44948974278,4.8,1.46969384567,1.725,1.04851084878,2.8,1.46969384567,4.0,0.649037749287,0.609456651342,0.600543598408,0.600040685265,0.600001025395
48.0,19.0,45.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,14.0,20.0,78.0,0.0,26.0,88.0,45.0,0.0,69.0,76.0,47.0,0.0,0.0,0.0,0.0,360.0,198.0,624.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,150.0,113.0,94.0,1123,1.99973659228,0.0368282087845,2.00151670495,0.0338882734529,,,0.511739130435,0.0384399219464,0.0,2.44948974278,4.8,1.46969384567,1.6625,0.865213124034,2.8,1.46969384567,3.0,0.669187940716,0.618574160148,0.601986063764,0.600265458609,0.600015436767
0.0,0.0,0.0,0.0,64.0,0.0,91.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,18.0,38.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,21.0,39.0,336.0,222.0,540.0,30.0,24.0,0.0,12.0,66.0,74.0,0.0,90.0,92.0,77.0,1124,,,2.12061858102,0.0358779272598,2.12341934715,0.0381863255593,0.491028985507,0.00648291179545,0.0,2.44948974278,4.8,1.46969384567,1.9875,1.24993749844,2.8,1.46969384567,3.0,0.663560471999,0.614628854875,0.60102281679,0.600084821218,0.600002395929
0.0,0.0,0.0,0.0,73.0,0.0,67.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,15.0,22.0,284.0,112.0,364.0,44.0,32.0,4.0,10.0,54.0,43.0,0.0,75.0,74.0,54.0,1125,,,1.98678121074,0.0860876446432,2.08837920765,0.108034978574,0.493181034483,0.00627886319868,0.0,2.44948974278,4.8,1.46969384567,2.0,1.26491106407,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
9.0,3.0,4.0,2.0,3.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,36.0,0.0,18.0,12.0,0.0,0.0,0.0,0.0,35.0,8.0,30.0,44.0,14.0,0.0,0.0,0.0,0.0,104.0,14.0,138.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,9.0,6.0,1126,1.90931141988,0.137454389287,1.85884098177,0.028680664464,1.89055976033,0.142129673223,0.551113636364,0.0314506943912,0.0,2.44948974278,4.8,1.46969384567,1.525,0.741198354019,2.8,1.46969384567,4.0,0.675462804305,0.624399423077,0.603707572846,0.600667452151,0.600058568073
2.0,0.0,2.0,0.0,18.0,0.0,17.0,24.0,16.0,0.0,7.0,6.0,34.0,0.0,6.0,20.0,0.0,0.0,0.0,0.0,37.0,0.0,34.0,48.0,13.0,1.0,0.0,0.0,1.0,132.0,36.0,142.0,2.0,6.0,0.0,4.0,2.0,3.0,0.0,2.0,5.0,0.0,1127,2.0243407213,0.0749441231653,2.07006396095,0.000461986043311,2.06084807979,0.0381870134809,0.541344827586,0.0341636789003,0.0,2.44948974278,4.8,1.46969384567,1.675,1.00964102532,2.8,1.46969384567,4.0,0.662382064975,0.615867197084,0.601546161712,0.600188167961,0.600009471786
2.0,2.0,3.0,4.0,16.0,1.0,30.0,41.0,22.0,4.0,10.0,31.0,130.0,26.0,76.0,72.0,0.0,0.0,0.0,0.0,104.0,7.0,138.0,206.0,116.0,1.0,0.0,1.0,0.0,340.0,158.0,598.0,2.0,4.0,4.0,2.0,2.0,2.0,0.0,5.0,4.0,4.0,1128,1.96956892607,0.143662594251,1.83853981787,0.0252273944784,1.9083894355,0.113783084652,0.556606557377,0.0250319655893,0.0,2.44948974278,4.8,1.46969384567,1.5125,0.758184509206,2.8,1.46969384567,4.0,0.690335063574,0.633776188801,0.606610814342,0.601515719564,0.600190001734
4.0,2.0,1.0,0.0,51.0,9.0,69.0,83.0,4.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,42.0,0.0,8.0,18.0,5.0,1.0,8.0,4.0,5.0,41.0,0.0,17.0,15.0,280.0,198.0,264.0,16.0,26.0,0.0,8.0,26.0,52.0,18.0,47.0,65.0,62.0,1129,2.02471093763,0.0992137363288,2.12025776397,0.114842918444,2.04963996471,0.1084500387,0.494935185185,0.0170995306131,0.0,2.44948974278,4.8,1.46969384567,1.9625,1.23939249231,2.8,1.46969384567,4.0,0.656458300275,0.611980678785,0.600713571507,0.600049879858,0.600001065806
0.0,0.0,0.0,0.0,25.0,0.0,16.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,5.0,76.0,24.0,72.0,2.0,12.0,0.0,0.0,4.0,15.0,0.0,18.0,16.0,19.0,1130,,,2.13355971944,0.0576816857738,2.13356039973,0.0576808558674,0.493125,0.00629359793759,0.0,2.44948974278,4.8,1.46969384567,2.0,1.26491106407,2.8,1.46969384567,3.0,0.663324958071,0.614463365137,0.600984418749,0.60007835456,0.60000203218
0.0,0.0,0.0,0.0,48.0,0.0,62.0,75.0,5.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,134.0,42.0,156.0,12.0,78.0,6.0,28.0,22.0,0.0,0.0,0.0,0.0,0.0,1131,2.21890797962,0.143057428056,,,2.16995091451,0.127487339432,0.503307692308,0.0183863854957,0.0,2.44948974278,4.8,1.46969384567,2.15,1.44135353054,2.8,1.46969384567,3.0,0.707990112925,0.645331440337,0.611030973092,0.603143271607,0.600543476214
0.0,0.0,0.0,0.0,99.0,0.0,144.0,168.0,50.0,0.0,6.0,34.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,39.0,0.0,39.0,30.0,45.0,0.0,0.0,0.0,0.0,336.0,222.0,540.0,60.0,78.0,0.0,46.0,118.0,0.0,0.0,0.0,0.0,0.0,1132,2.14289094037,0.0313591216297,,,2.15723019077,0.0389698633701,0.5175,0.0310684727658,0.0,2.44948974278,4.8,1.46969384567,2.0,1.3416407865,2.8,1.46969384567,3.0,0.678232998313,0.624879976953,0.603719041214,0.600667715689,0.600058569008
0.0,0.0,0.0,0.0,65.0,0.0,70.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,12.0,48.0,0.0,0.0,0.0,0.0,0.0,38.0,4.0,37.0,27.0,340.0,128.0,580.0,16.0,36.0,0.0,24.0,12.0,57.0,0.0,102.0,116.0,71.0,1133,,,2.04242301488,0.0934202326967,2.14135417238,0.173795152675,0.491926229508,0.00648601020708,0.0,2.44948974278,4.8,1.46969384567,1.975,1.23465582249,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
15.0,6.0,5.0,3.0,40.0,11.0,45.0,79.0,32.0,0.0,13.0,20.0,38.0,0.0,8.0,24.0,2.0,0.0,0.0,0.0,51.0,11.0,66.0,64.0,48.0,10.0,0.0,2.0,4.0,280.0,198.0,264.0,8.0,20.0,0.0,6.0,24.0,17.0,6.0,13.0,24.0,15.0,1134,1.99894254666,0.109099518639,2.11132288609,0.0786192784861,2.03004535462,0.112380700461,0.528537037037,0.0366379751194,0.0,2.44948974278,4.8,1.46969384567,1.75,1.08972473589,2.8,1.46969384567,4.0,0.65192024052,0.610464574873,0.600610254283,0.600044416743,0.600001073318
10.0,0.0,8.0,0.0,20.0,0.0,20.0,32.0,8.0,0.0,5.0,8.0,10.0,0.0,0.0,4.0,6.0,0.0,0.0,4.0,18.0,0.0,20.0,27.0,7.0,9.0,0.0,3.0,6.0,132.0,38.0,136.0,12.0,6.0,0.0,4.0,2.0,19.0,0.0,16.0,23.0,5.0,1135,2.04218116487,0.075241750607,2.06265435988,0.0553260728451,2.06366494727,0.0541052309413,0.515456140351,0.0354272519622,0.0,2.44948974278,4.8,1.46969384567,1.775,1.08368584008,2.8,1.46969384567,4.0,0.643234016513,0.606667530423,0.600211228778,0.600008151331,0.600000075703
0.0,0.0,0.0,0.0,75.0,0.0,88.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,37.0,4.0,27.0,28.0,340.0,128.0,572.0,24.0,68.0,2.0,26.0,40.0,47.0,0.0,84.0,83.0,61.0,1136,,,2.06137557828,0.124079976641,2.15629734126,0.1563427773,0.492991803279,0.0063264937349,0.0,2.44948974278,4.8,1.46969384567,2.025,1.29397642946,2.8,1.46969384567,3.0,0.664266512779,0.615124790153,0.601138849467,0.600104722467,0.600003566837
0.0,0.0,0.0,0.0,37.0,0.0,39.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,5.0,90.0,28.0,98.0,28.0,22.0,0.0,16.0,20.0,7.0,0.0,7.0,6.0,5.0,1137,,,2.08539801448,0.14151305236,2.0808992756,0.146735116867,0.495931818182,0.00475489091392,0.0,2.44948974278,4.8,1.46969384567,2.15,1.42390308659,2.8,1.46969384567,3.0,0.696419413859,0.637431108793,0.607895178281,0.601950889681,0.600273167645
