ID,NAME,Pred-Boosting,Pred-MLR,Pred-PLS,Pred-SVM,SMILES,permability,set
D-2168,Eriodictyol (28),-5.6534721339,-5.6675637325,-5.667563738999999,-5.673345877899999,O1c2c(C(=O)CC1c1cc(O)c(O)cc1)c(O)cc(O)c2,-5.2800002,Tr
D-2170,Formononetin (30),-4.7955756966,-4.7356367764,-4.7356367816,-4.8026159149000005,O1C=C(C(=O)c2c1cc(O)cc2)c1ccc(OC)cc1,-4.5293546,Tr
D-2171,Daidzein (32),-6.5090497548,-7.0292082571000005,-7.0292082672000005,-6.501595471900001,O1C=C(C(=O)c2c1cc(O)cc2)c1ccc(O)cc1,-4.6788902000000006,Tr
D-2173,Puerarin (34),-4.7295055964,-4.7449111511,-4.7449111503,-4.7269270981,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C1c1c2OC=C(C(=O)c2ccc1O)c1ccc(O)cc1,-6.3989701,Tr
D-2174,Isoliquiritigenin (35),-6.3563675801,-6.6423032290999995,-6.6423032418,-6.494848747000001,Oc1cc(O)ccc1C(=O)\C=C\c1ccc(O)cc1,-4.8378239,Tr
D-2175,(-)-Epicatechin (36),-6.4486377237,-5.9627635155,-5.9627635187,-6.4027432285,O1c2c(C[C@@H](O)[C@H]1c1cc(O)c(O)cc1)c(O)cc(O)c2,-6.4311924000000005,Tr
D-2176,7d,-5.3196784669,-5.1372518907,-5.1372519738,-4.882299663,Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](N)C(C)C)C)C,-5.3000002,Tr
D-2178,9,-5.1036750094,-5.1066877507,-5.1066877381,-4.9781646026,Clc1cc(F)c(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NCCNC)C(C)C)C)C,-5.52,Tr
D-2181,10c,-5.188117008,-5.2119496481,-5.2119496458,-5.2696459693,Clc1cc(Cl)ccc1C[C@H](C(=O)N1CCN(CC1)c1c(cccc1F)[C@@H](NC(=O)CNC)C(C)C)C,-5.6999998,Tr
D-2182,10d,-6.259296063,-6.258892801,-6.2588928274,-6.3963257364,Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1c(cccc1F)[C@@H](NC(=O)CCN(C)C)C(C)C)C,-5.0,Tr
D-2185,11b,-4.8885373867,-5.0465458883,-5.0465458957,-5.0334329203,Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NC(=O)CCN)C(C)C)C)C,-5.521439099999999,Tr
D-2186,11c,-5.268183566499999,-5.0585167144,-5.0585167029,-4.9918814243,Clc1ccc(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NC(=O)CCNC)C(C)C)C)C,-4.9204097,Tr
D-2188,11e,-5.410235245700001,-5.4775194899,-5.4775194885000005,-5.411529477699999,Clc1cc(F)c(cc1)C[C@H](C(=O)N1CCN(CC1)c1ccc(cc1[C@@H](NC(=O)CCN(C)C)C(C)C)C)C,-4.4308990999999995,Tr
D-2190,12c,-4.9696305631,-4.9507615467,-4.9507615332,-4.9044311978,Clc1cc([C@@H](NC(=O)C(N)C)C(C)C)c(N2CCN(CC2)C(=O)[C@@H](Cc2ccc(Cl)cc2OC)C)cc1,-5.521439099999999,Tr
D-2191,12d,-4.6799361209,-4.9728661641,-4.9728661772,-4.7975244936,Clc1cc([C@@H](NC(=O)CCN(C)C)C(C)C)c(N2CCN(CC2)C(=O)[C@@H](Cc2ccc(Cl)cc2)C)cc1,-5.0478787,Tr
D-2194,"3-[5-(4-hydroxyphenyl)-1,3-oxazol-2-yl]phenol (18)",-4.9053122183,-5.0258964763,-5.0258964534,-5.0228232219999995,o1c(cnc1-c1cc(O)ccc1)-c1ccc(O)cc1,-5.1011863,Tr
D-2197,N-(4-Chlorophenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (11),-5.4039768164,-4.9782348160000005,-4.978234781399999,-5.5379964971,Clc1ccc(NC(=O)c2n(ncc2)CCc2ccncc2)cc1,-5.1590074999999995,Tr
D-2199,19,-5.6559670939,-5.405649489,-5.4056494874,-5.5565724716,O=C(Nc1ccc(cc1)CC)c1n(ncc1)CCc1ccncc1,-5.0116143,Tr
D-2200,20,-4.7514592947,-4.8512171688,-4.8512171704,-4.844589295,FC(F)(F)Oc1ccc(NC(=O)c2n(ncc2)CCc2ccncc2)cc1,-5.1515226,Tr
D-2201,N-(4-(Chlorodifluoromethoxy)phenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (22),-5.0524881591,-4.870285163999999,-4.8702851696,-4.9309137385,ClC(F)(F)Oc1ccc(NC(=O)c2n(ncc2)CCc2ccncc2)cc1,-5.3275695,Tr
D-2202,N-(4-tert-Butylphenyl)-1-(2-(pyridin-4-yl)ethyl)-1H-pyrazole-5-carboxamide (23),-4.9960455634,-5.2519097141,-5.2519097121,-5.1519238467,O=C(Nc1ccc(cc1)C(C)(C)C)c1n(ncc1)CCc1ccncc1,-5.1295056,Tr
D-2203,24,-5.3280249213,-4.8525589661,-4.8525589708,-5.0558718016,O=C(Nc1ccc(cc1)C(C)C)c1n(ncc1)CCc1ccncc1,-5.0886235,Tr
D-2205,1,-4.8986107748,-4.6537447315,-4.6537447043,-4.9724297221,O1CCOC12C[C@H](C(=O)NO)[C@H](NC(=O)c1ccc(OCc3cc(nc4c3cccc4)C)cc1)C2,-5.7423639,Tr
D-2206,"18 (5R,S)",-4.9861838916000005,-4.8998502398,-4.8998502408,-5.2328567187,O1CCC[C@]12C[C@H](C(=O)NO)[C@H](NC(=O)c1ccc(OCc3cc(nc4c3cccc4)C)cc1)C2,-5.6319547,Tr
D-2207,4-(Pyridin-4-ylmethylamino)-N-(3-(trifluoromethyl)phenyl)isothiazole-3-carboxamide (3),-5.1082637445,-4.973252369,-4.9732523636,-5.0344263479,s1nc(C(=O)Nc2cc(ccc2)C(F)(F)F)c(NCc2ccncc2)c1,-5.158072,Tr
D-2208,9,-5.2077491442,-5.1678001906999995,-5.1678001905,-5.1068644507,s1nc(C(=O)Nc2cc(OC(F)(F)F)ccc2)c(NCc2ccncc2)c1,-5.100363300000001,Tr
D-2209,N-(3-tertbutylphenyl)-4-(pyridin-4-ylmethylamino)isothiazole-3-carboxamide (11),-4.9057746725,-4.9832215094,-4.9832215124,-4.9600485464999995,s1nc(C(=O)Nc2cc(ccc2)C(C)(C)C)c(NCc2ccncc2)c1,-5.2516832,Tr
D-2210,14,-5.1133369013,-4.8363578156,-4.836357805,-5.2065987443,Brc1cc(NC(=O)c2nscc2NCc2ccncc2)ccc1,-5.2606095999999996,Tr
D-2211,22,-5.2149903156,-4.77617316,-4.7761731846,-5.112649383,s1nc(C(=O)Nc2cc(C(F)(F)F)c(cc2)C)c(NCc2ccncc2)c1,-5.2295737,Tr
D-2213,4-(quinolin-4-ylmethylamino)-N-(3-(trifluoromethyl)phenyl)isothiazole-3-carboxamide (30),-5.2971612118,-4.9711624048,-4.9711623992,-5.4125532637000004,s1nc(C(=O)Nc2cc(ccc2)C(F)(F)F)c(NCc2c3c(ncc2)cccc3)c1,-5.5700002,Tr
D-2215,6,-5.0378012742000005,-4.8008108222,-4.8008108241,-5.1425700788999995,S1c2c(N(c3c1cccc3)CC1CCN(CC1)CCCNC=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-5.8989701,Tr
D-2216,6b,-4.693633055299999,-4.7541045482,-4.7541045522,-4.7866472639,S1c2c(N(c3c1cccc3)CC1CCN(CC1)CCCN(C)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-5.7209244,Tr
D-2218,22,-5.4855487105,-5.5695252098,-5.569525209199999,-5.8388303844000005,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-4.828950900000001,Tr
D-2220,24,-4.9913539374,-4.7424525651,-4.7424526137,-4.9279493726,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cccc2C(O)=O,-5.8005152,Tr
D-2221,25,-5.079661499999999,-5.2459257713,-5.2459257337,-5.1091812812,S1c2c(N(c3c1cccc3)CCN1CCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-5.3099999,Tr
D-2222,26,-5.2128141953,-5.268874422900001,-5.2688743785000005,-5.2931041683,S1c2c(N(c3c1cccc3)CCCCN1CCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(O)=O,-4.6900001,Tr
D-2224,28,-5.108431615,-5.2958211267,-5.2958211359,-5.2831542014999995,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)CC(O)=O,-5.2600002,Tr
D-2226,30,-5.3023761071,-5.2824623088,-5.2824623093000005,-5.2297140581,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)CCC(O)=O,-5.1100001,Tr
D-2228,32,-5.1397848837,-5.1099779711,-5.1099779642000005,-4.9290231815,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)C(C(O)=O)(C)C,-5.0,Tr
D-2230,34,-5.3618507224,-5.3410701575,-5.3410701626999995,-5.3435493201,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(OCC(O)=O)cc2,-5.8005152,Tr
D-2231,35,-4.9883256804,-5.2363131046,-5.2363130747,-5.1275552573,S1c2c(N(c3c1cccc3)CCCN1CCCN(CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)\C=C\C(O)=O,-4.6493707,Tr
D-2232,36,-5.1759096734,-5.2014941767,-5.2014941356,-5.2040280369,S1c2c(N(c3c1cccc3)CCCN1CCC(=CC1)C=1N(C)C(=O)N(C)C(=O)C=1)cc(cc2)CC(O)=O,-4.828950900000001,Tr
D-2236,17d,-5.1857197497000005,-5.1791138028,-5.1791138074,-5.172566859100001,Oc1ccc(cc1C(C)(C)C)C[C@H](NC(=O)[C@@H](N(C(=O)[C@@H](N)Cc1ccccc1)C)C(C)C)C,-4.9186072,Tr
D-2237,KAR-2,-5.803999635199999,-6.0434297853,-6.043429784700001,-6.2486826854999995,ClCCN1C(=O)[C@]2(OC1=O)[C@@H]1N(c3cc(OC)c(cc3[C@]13[C@H]1N(CC=C[C@]1(C2)CC)CC3)[C@@]1(c2[nH]c3c(c2CCN2C[C@@](O)(C[C@H](C1)C2)CC)cccc3)C(OC)=O)C,-4.8616409,Tr
D-2238,11-keto-beta-boswellic acid (KBA),-5.2272552538,-5.4338618558,-5.433861823099999,-5.3161118464,O=C1[C@H]2[C@](CC[C@@H]3[C@@](C(O)=O)(C)[C@H](O)CC[C@@]23C)(C)[C@]2(C[C@@H]([C@@H]3[C@H](C2=C1)[C@@H](C)[C@@H](CC3)C)C)C,-5.8000002,Tr
D-2248,Bis(7)-tacrine (B7T),-4.5802309522,-4.7742959582,-4.774295958500001,-4.6635620668,n1c2c(CCCC2)c(NCCCCCCCNc2c3CCCCc3nc3c2cccc3)c2c1cccc2,-5.441246499999999,Tr
D-2254,1,-4.7501618613,-5.3508415551,-5.350841558,-4.9262982299,Oc1c2c(C(=O)C(C2)(C)C)c(C)c(CCO)c1C,-4.7597255999999994,Tr
D-2255,3,-4.9202505685,-4.8011727317,-4.8011727305,-4.9324656245,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCc1c(C)c(O)c2c(C(=O)C(C2)(C)C)c1C,-6.0107207,Tr
D-2261,"Quercetin 3,4'-diglucoside",-4.4311317102,-4.4173275414,-4.417327541000001,-4.3778166956,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)C1OC1=C(Oc2c(C1=O)c(O)cc(O)c2)c1cc(O)c(OC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,-7.0478787,Tr
D-2266,D-Glu(OBzl)-Ala,-4.3622360814,-4.1443017941,-4.1443017745,-4.2098977948,O(Cc1ccccc1)C(=O)CC[C@H](N)C(=O)NC(C(O)=O)C,-5.6912522,Tr
D-2267,D-Ser(Bzl)-Ala,-5.0849372581,-5.2558951575,-5.2558951838,-5.2638064834,O(Cc1ccccc1)C[C@H](N)C(=O)NC(C(O)=O)C,-5.9906998,Tr
D-2269,Glycocholate,-7.001275809,-6.288590430299999,-6.288590423,-7.0581121811,O[C@H]1C[C@H]2[C@H]([C@@H]3CC[C@H]([C@@H](CCC(=O)NCC(=O)[O-])C)[C@@]13C)[C@H](O)C[C@@H]1C[C@H](O)CC[C@@]12C,-5.7141905,Tr
D-2271,F-(S)-IZD,-5.9196665022,-5.6094437205,-5.6094437605,-5.8040369813999995,S(=O)(=O)(N[C@@H](Cc1cc(F)c(cc1)[C@H]1S(=O)([O-])=NC(=O)C1)c1[nH]c2c(n1)cccc2)c1ccccc1,-6.521439099999999,Tr
D-2274,Cyclo(-PFMewKTMeF-) (7),-6.3801779591,-6.2768248606,-6.276824778300001,-6.3608221119,O=C1N(C)[C@@H](CCCCN)C(=O)N[C@@H]([C@H](O)C)C(=O)N(C)[C@@H](Cc2ccccc2)C(=O)N2[C@@H](CCC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H]1Cc1c2c([nH]c1)cccc2,-6.570000200000001,Tr
D-2276,M1,-5.883413372200001,-5.5463967182000005,-5.546396719800001,-5.6471662436,OC1(CCCCC1CN(C)C)c1cc(O)ccc1,-4.7799463,Tr
D-2279,Epigallocatechin (EGC),-4.5511730502,-4.3735113986,-4.3735113751,-4.3580104257,O1c2c(C[C@@H](O)[C@H]1c1cc(O)c(O)c(O)c1)c(O)cc(O)c2,-6.8284068,Tr
D-2283,Fluorescein,-4.9876556364999995,-5.0896879569,-5.0896879669,-5.0784999578,O1C2=CC(=O)C=CC2=C(c2c1cc(O)cc2)c1ccccc1C(O)=O,-4.77,Tr
D-2286,DB377 (4),-4.7346085601,-4.6950031832,-4.6950031728,-4.7705687337,o1c(ccc1-c1ccc(cc1)/C(=N/OCC)/N)-c1ccc(cc1)/C(=N/OCC)/N,-5.2295737,Tr
D-2291,NS5B inhibitor 2,-4.2921089398,-4.2658322598,-4.2658322524,-4.2596167419999995,S1(=O)(=O)N=C(Nc2c1cccc2)C=1C(=O)N(n2c(ccc2)C=1O)CCC(C)C,-4.9593034000000005,Tr
D-2293,Deoxynivalenol (DON),-5.3740293224,-5.568657326,-5.5686574515,-5.2651353207,O1C[C@@]12[C@@H]1O[C@H]3C=C(C)C(=O)[C@H](O)[C@@]3(CO)[C@@]2(C[C@@H]1O)C,-5.3005152,Tr
D-2298,Putrescine,-6.5382809249000005,-7.1313245539,-7.1313245510000005,-7.037321286,NCCCCN,-4.5179658,Tr
D-2301,Met-enkephalin,-6.9293966951999995,-7.2137025725,-7.2137025615,-7.346773055599999,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)CNC(=O)[C@@H](N)Cc1ccc(O)cc1)Cc1ccccc1)C(O)=O)C,-7.380000099999999,Tr
D-2305,[D-Ala2]Met-enkephalin,-7.2986217917,-7.220246349400001,-7.220246350399999,-7.471422133099999,S(CC[C@H](NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C)Cc1ccccc1)C(O)=O)C,-7.02,Tr
D-2307,Metkephamid,-6.9099734268,-6.8574180187,-6.8574179924,-6.9405303719,S(CC[C@H](NC)C(=O)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](NC(=O)[C@@H](N)Cc1ccc(O)cc1)C)Cc1ccccc1)C,-7.309999900000001,Tr
D-2308,Oxazolidin-2-one (OXa),-4.568337736,-4.7952408508,-4.7952408323,-4.7793365898,O1C(CN(c2ccc(cc2)C(=O)C)C1=O)CNC(=O)C,-4.5900002,Tr
D-2309,OXb,-4.5566564516,-4.731602419,-4.7316024081,-4.737249998,O1C(CN(c2ccc(cc2)C(=O)C)C1=O)CO,-4.1799998,Tr
D-2310,OXc,-4.748132045899999,-4.7682085523,-4.7682085534,-4.5731907171,O1C(CN(c2ccc(cc2)C(=O)C)C1=O)CN,-4.8499999,Tr
D-2311,OXd,-4.3176196601,-4.0780417662,-4.0780417663,-4.1761969641,O1C(CN(c2ccc(cc2)C(=O)C)C1=O)COCOCCC,-3.95,Tr
D-2312,OXe,-5.3871534111,-5.1998443843,-5.1998443806,-5.1917297542,OC(NC(=O)C)CNc1ccc(cc1)C(=O)C,-5.2199998,Tr
D-2313,OXf,-4.7250433056,-4.9676883182,-4.9676882797,-4.9642768042,S1(=O)N(C)C(CN1c1ccc(cc1)C(=O)C)CNC(=O)C,-5.119999900000001,Tr
D-2314,OXh,-5.2549972569,-5.2667677107,-5.2667677257,-5.3161832562999995,O=C1NC(CN1c1ccc(cc1)C(O)C)CNC(=O)C,-5.6999998,Tr
D-2315,OXo,-4.6524573847,-4.1921775719,-4.1921775903,-4.3487946635000005,S(=O)(=O)(N1CC(OC1=O)CNC(=O)C)c1ccc(cc1)C,-4.7199998,Tr
D-2317,OXn,-4.4298043354,-4.2426888409,-4.2426888399000005,-4.1879710845,O1CC2N(c3cc(ccc3CC2)C(=O)C)C1=O,-4.0100002,Tr
D-2318,Ac-Trp-Ala-Gly-Gly-Lys-Ala-NH2,-7.150725811699999,-7.1965682313,-7.196568255700001,-7.2560106709,O=C(NCC(=O)N[C@@H](CCCCN)C(=O)N[C@H](C(=O)N)C)CNC(=O)[C@@H](NC(=O)[C@@H](NC(=O)C)Cc1c2c([nH]c1)cccc2)C,-7.309999900000001,Tr
D-2320,Cytarabine (1),-5.6833997627,-6.1806838217,-6.1806837235000005,-5.5720089221,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1N1C=CC(O)=NC1=O,-6.0999999,Tr
D-2321,5'-L-valyl-cytarabine (2),-6.1355467776,-5.9954836475,-5.995483667699999,-5.966002686,O1[C@H](COC(=O)[C@@H](N)C(C)C)[C@@H](O)[C@H](O)[C@@H]1N1C=CC(O)=NC1=O,-5.23,Tr
D-2326,DMP 581,-5.478816170599999,-5.436162942799999,-5.4361629413,-5.5270412397,O=Cc1n(Cc2ccc(cc2)-c2ccccc2-c2[nH]nnn2)c(nc1CC)CCC,-5.380000099999999,Tr
D-2334,XM970,-5.5933299945,-5.3196199785000005,-5.3196199768,-5.3276716401,S(=O)(=O)(NC(=O)CCCC)c1ccccc1-c1cc(F)c(cc1)Cn1c(C(O)=O)c(nc1CCC)CC,-5.1999998,Tr
D-2335,Formoterol,-5.8621250182,-5.500817080499999,-5.5008170729999994,-5.5543318941,O(C)c1ccc(cc1)CC(NCC(O)c1cc(NC=O)c(O)cc1)C,-5.630000099999999,Tr
D-2336,Enviroxime (LY122772),-4.452698953500001,-4.3823654995,-4.3823654717,-4.1890155413,S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=N\O)\c1ccccc1)C(C)C,-3.8699999,Tr
D-2337,E02,-4.381252931600001,-4.6323336624,-4.6323336476999994,-4.440830280899999,S(=O)(=O)(n1c2cc(ccc2nc1N)\C(=C\C(=O)N)\c1ccccc1)C(C)C,-4.3600001,Tr
D-2338,E03,-4.3625605730000006,-4.4717549852,-4.4717549954,-4.3921492088,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1ccc(F)cc1)C(C)C,-4.329999900000001,Tr
D-2339,E04,-4.4716843979,-4.5177203233,-4.5177203226,-4.3786523716,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)C(C)C,-4.139999899999999,Tr
D-2341,E06,-4.1674537311,-4.1745362738,-4.1745362926,-4.1116181504,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1F)C(C)C,-4.2600002,Tr
D-2343,E08,-4.2060036491,-4.3308283658999995,-4.3308283922,-4.218028837099999,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cccc(F)c1F)C(C)C,-4.21,Tr
D-2344,E09,-4.362051688999999,-4.2503213132,-4.2503213363,-4.004606262799999,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)CCC,-4.190000100000001,Tr
D-2346,E11,-4.8006566303,-5.2217532688,-5.2217532741,-5.1310922723,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cccc(F)c1F)C(C)C,-4.23,Tr
D-2347,E12,-4.1942192977,-4.249670795,-4.2496708034,-4.1848410183,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1ccc(F)c(F)c1F)C(C)C,-4.139999899999999,Tr
D-2348,E13,-4.4919964453,-4.5297572629000005,-4.5297572634,-4.4277839019,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(OC)cc1)C(C)C,-4.48,Tr
D-2349,E14,-4.3233403627,-4.2378839956,-4.2378840205,-4.284209327,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)cc(F)c1)C(C)C,-4.2399998,Tr
D-2350,E15,-4.4225851151999995,-4.2516838976999995,-4.2516839676,-4.4055573156,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1c(F)c(F)c(F)c(F)c1F)C(C)C,-4.1999998,Tr
D-2351,E16,-4.3270360482,-4.4522388823000005,-4.4522388852,-4.3650362905,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)C(C)C,-4.54,Tr
D-2352,E17,-4.2355203422,-4.2684698772,-4.2684698858,-4.2504203005,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(F)c(F)c1)C(C)C,-4.329999900000001,Tr
D-2353,E18,-4.3544525642,-4.3852213385,-4.3852213383,-4.3773120779,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)c(F)cc1)C(C)C,-4.3600001,Tr
D-2355,E20,-4.1395451064,-4.1562781737,-4.1562781947000005,-4.1124624596,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NCC)/c1cccc(F)c1F)C(C)C,-4.0700002,Tr
D-2356,E21,-4.1061691876,-4.7166359689999995,-4.716635945,-4.0127299532,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N(C)C,-4.059999899999999,Tr
D-2357,E22,-4.2925754801,-4.7753861502,-4.7753861136,-4.321948909700001,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)NC(=O)N(C)C,-4.1700001,Tr
D-2358,E23,-4.664820421,-4.8121251829,-4.8121251908,-4.5797500627,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N1CCOCC1,-4.3899999,Tr
D-2359,E24,-4.3791932716,-4.7177069100999995,-4.7177069100999995,-4.2526310814,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)NC)/c1cc(F)ccc1)NC(=O)N1CCCC1,-4.099999899999999,Tr
D-2360,E25,-4.4714146421,-4.858967960899999,-4.8589679784,-4.5034034067,S(=O)(=O)(n1c2cc(ccc2nc1N)/C(=C/C(=O)N)/c1cc(F)ccc1)NC(=O)N1CCOCC1,-4.7399998,Tr
D-2363,E28,-5.0090501564,-4.928854754,-4.9288547858,-5.0778973825,Fc1ccccc1\C(=C/C(=O)NC)\c1cc2n(C3CCCC3)c(nc2cc1)N,-5.1500001,Tr
D-2364,Naringin,-6.4585701562,-6.8302727787,-6.830272784500001,-6.397886587,O1[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O[C@@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@H]2O)[C@@H]1Oc1cc(O)c2c(O[C@@H](CC2=O)c2ccc(O)cc2)c1,-6.820000200000001,Tr
D-2365,N-desmethylclozapine,-4.4544546215,-4.7063403733,-4.7063403687,-4.5289733081,Clc1cc2NC(N3CCNCC3)=C3C(=Nc2cc1)C=CC=C3,-4.6799998,Tr
D-2367,Propofol,-4.6952096953,-4.6298064838999995,-4.6298064833999995,-4.8170923243,Oc1c(cccc1C(C)C)C(C)C,-4.77,Tr
D-2368,Sulfanilamide,-5.2202222268,-4.8266618043000005,-4.8266618106,-5.2132843185,S(=O)(=O)(N)c1ccc(N)cc1,-5.2600002,Tr
D-2375,13,-5.399642544,-5.0049192812,-5.0049193517,-5.3748908646,s1cnnc1NS(=O)(=O)c1ccc(NC(=O)CCCCCCCCC)cc1,-5.46,Tr
D-2376,14,-4.7994118719,-4.5547700008,-4.55477011,-4.9016445501,s1cnnc1NS(=O)(=O)c1ccc(cc1)CCCCCCCCCCCC,-5.3200002,Tr
D-2381,VX-950,-5.4620246115999995,-5.2516548829000005,-5.2516548573,-5.5601823929,O=C(N[C@H](C(=O)N[C@@H](C(C)(C)C)C(=O)N1C[C@H]2[C@H](CCC2)C1C(=O)N[C@H](C(=O)C(=O)NC1CC1)CCC)C1CCCCC1)c1nccnc1,-5.3200002,Tr
D-2382,BILN-2061,-5.5860953728,-5.6693594142,-5.669359414500001,-5.5271840864,s1cc(nc1NC(C)C)-c1nc2c(ccc(OC)c2)c(O[C@@H]2CC3N(C2)C(=O)[C@@H](NC(OC2CCCC2)=O)CCCCC\C=C/[C@H]2C[C@]2(NC3=O)C(O)=O)c1,-5.6599998,Tr
D-2383,2c,-6.4078422771,-6.488615986,-6.4886160066,-6.5232410859000005,S(=O)(=O)(N)c1ccccc1-c1cnc(nc1)NC(=O)c1n(nc(c1)C(F)(F)F)-c1cc(ccc1)C(N)=N,-7.0,Tr
D-2386,4b,-5.5572286994,-5.419149346499999,-5.419149389,-5.3665147959,S(=O)(=O)(N)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C)-c2cc(ccc2)CN)cc1,-6.0,Tr
D-2387,4c,-5.3923911675,-5.2916504894,-5.2916504639,-4.8315933547,S(=O)(=O)(C)c1ccccc1-c1ccc(NC(=O)c2n(nc(c2)C)-c2cc(ccc2)CN)cc1,-5.9000001,Tr
D-2389,4f,-5.644763310599999,-5.4228939563,-5.4228939749,-5.7036388243,S(=O)(=O)(N)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-6.0,Tr
D-2390,4g,-5.594049221900001,-5.3470520749,-5.3470520759,-5.4120027495,S(=O)(=O)(C)c1ccccc1-c1ccc(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-5.5,Tr
D-2391,4h,-5.4562259259,-5.1336158242000005,-5.1336158353,-5.3527868153,S(=O)(=O)(C)c1ccccc1-c1cc(F)c(NC(=O)c2n(nc(c2)C(F)(F)F)-c2cc(ccc2)CN)cc1,-5.3000002,Tr
D-2394,4c,-5.1083138068,-5.236586465799999,-5.2365864568000005,-5.502377945499999,Clc1cc(C(F)(F)F)c(NC(OC[C@H]2N=C(c3c(N(CC(=O)NC\C=C\C(OC)=O)C2=O)cccc3)c2ccccc2)=O)cc1,-5.420000099999999,Tr
D-2395,1-naphthol,-4.2745165618000005,-4.3679183933,-4.3679183559,-4.2282846656,Oc1c2c(ccc1)cccc2,-4.4899998,Tr
